MsgID.GLOBAL_POSITION,0.0000000,-122.3957507,37.7933329,9.8310000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6600000,-0.1000000,-0.0200000
MsgID.LOCAL_POSITION,654.4690000,5.6791024,0.0648303,-9.8311386
MsgID.LOCAL_VELOCITY,654.4690000,-0.6577874,-0.1029919,-0.0184761
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7933324,9.8310000
MsgID.LOCAL_VELOCITY,0.0000000,0.5200000,-0.0900000,-0.0100000
MsgID.LOCAL_POSITION,654.7190000,5.6307321,0.0478596,-9.8317547
MsgID.LOCAL_VELOCITY,654.7190000,0.5435627,-0.0907174,-0.0127177
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7933351,9.8390000
MsgID.LOCAL_VELOCITY,0.0000000,1.9500000,-0.0700000,0.0000000
MsgID.LOCAL_POSITION,654.9690000,5.9365673,0.0475595,-9.8392096
MsgID.LOCAL_VELOCITY,654.9690000,1.9811774,-0.0771092,0.0097014
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7933422,9.8410000
MsgID.LOCAL_VELOCITY,0.0000000,3.1000000,-0.0500000,0.0400000
MsgID.LOCAL_POSITION,655.2190000,6.7322850,-0.1259664,-9.8411551
MsgID.LOCAL_VELOCITY,655.2190000,3.1242414,-0.0540149,0.0475311
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7933508,9.8420000
MsgID.LOCAL_VELOCITY,0.0000000,4.1800000,0.0500000,0.0700000
MsgID.LOCAL_POSITION,655.4690000,7.6947150,-0.0634954,-9.8427696
MsgID.LOCAL_VELOCITY,655.4690000,4.2019448,0.0537871,0.0786961
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7933596,9.8410000
MsgID.LOCAL_VELOCITY,0.0000000,4.7900000,0.1100000,0.1000000
MsgID.LOCAL_POSITION,655.7190000,8.6633348,0.0225690,-9.8413353
MsgID.LOCAL_VELOCITY,655.7190000,4.7987399,0.1179962,0.1090054
MsgID.GLOBAL_POSITION,0.0000000,-122.3957497,37.7933698,9.8450000
MsgID.LOCAL_VELOCITY,0.0000000,4.1700000,0.0600000,0.1200000
MsgID.LOCAL_POSITION,655.9690000,9.7994699,0.1632814,-9.8450909
MsgID.LOCAL_VELOCITY,655.9690000,4.1668053,0.0642518,0.1249886
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7933793,9.8490000
MsgID.LOCAL_VELOCITY,0.0000000,2.6900000,-0.0400000,0.1500000
MsgID.LOCAL_POSITION,656.2200000,10.8445683,0.1407020,-9.8490658
MsgID.LOCAL_VELOCITY,656.2200000,2.6816669,-0.0444865,0.1532410
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7933831,9.8520000
MsgID.LOCAL_VELOCITY,0.0000000,1.2000000,-0.0400000,0.1700000
MsgID.LOCAL_POSITION,656.4700000,11.2663336,0.0476112,-9.8524990
MsgID.LOCAL_VELOCITY,656.4700000,1.1931167,-0.0430520,0.1782846
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7933838,9.8450000
MsgID.LOCAL_VELOCITY,0.0000000,0.6500000,-0.0300000,0.1700000
MsgID.LOCAL_POSITION,656.7200000,11.3398046,0.1487114,-9.8451433
MsgID.LOCAL_VELOCITY,656.7200000,0.6702487,-0.0395076,0.1699790
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7933866,9.8400000
MsgID.LOCAL_VELOCITY,0.0000000,2.0500000,-0.0800000,0.1200000
MsgID.LOCAL_POSITION,656.9700000,11.6628571,-0.0886515,-9.8405313
MsgID.LOCAL_VELOCITY,656.9700000,2.0941029,-0.0897750,0.1312798
MsgID.STATE,0.0000000,True,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932817,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7933927,9.8390000
MsgID.LOCAL_VELOCITY,0.0000000,3.4000000,-0.0700000,0.0700000
MsgID.LOCAL_POSITION,657.2200000,12.3494606,-0.1325892,-9.8390532
MsgID.LOCAL_VELOCITY,657.2200000,3.4345400,-0.0702185,0.0726917
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7934015,9.8320000
MsgID.LOCAL_VELOCITY,0.0000000,4.4600000,0.0000000,0.0600000
MsgID.LOCAL_POSITION,657.4700000,13.3416090,-0.2012379,-9.8317986
MsgID.LOCAL_VELOCITY,657.4700000,4.4918199,-0.0006616,0.0606783
